"Mars Year","Mission subphase","Sol","Ls","Centroid longitude","Centroid latitude","Area (square km)","Member ID","Sequence ID","Maximum latitude","Minimum latitude","Confidence interval","Missing data"
"      24","m14","       7","      331.590","      125.650","      6.50000","       681334.81","m14_003","m13_04","      15.1000","     -1.50000","      75","no"
"      24","m14","       7","      331.590","     -145.350","      44.6000","       89897.945","m14_008","","      48.1000","      41.2000","      75","no"
"      24","m14","       7","      331.590","     -47.9500","      24.1000","       304094.31","m14_011","m14_01","      30.4000","      18.2000","      75","no"
"      24","m14","       7","      331.590","     -30.9500","      47.7000","       2178112.5","m14_058","m14_01","      58.7000","      32.8000","      50","yes"
"      24","m14","       8","      332.170","      150.850","      32.8000","       256672.22","m14_009","m13_04","      36.8000","      28.7000","      75","no"
"      24","m14","       8","      332.170","      88.8500","      4.60000","       345332.47","m14_007","m13_04","      10.3000","    -0.700001","      75","no"
"      24","m14","       8","      332.170","     -50.9500","      10.5000","       564164.75","m14_011","m14_01","      21.1000","      3.70000","      75","no"
"      24","m14","       8","      332.170","     -66.1500","      38.3000","       29854.893","m14_012","","      40.1000","      36.5000","     100","no"
"      24","m14","       9","      332.660","     -155.250","      37.1000","       174679.97","m14_013","m13_04","      41.1000","      34.1000","     100","no"
"      24","m14","       9","      332.660","      136.350","      31.2000","       85950.016","m14_014","","      33.6000","      28.5000","      75","no"
"      24","m14","       9","      332.660","      112.950","      46.3000","       131861.70","m14_015","","      56.3000","      38.1000","      75","no"
"      24","m14","       9","      332.660","      178.550","      31.2000","       231605.48","m14_016","m13_04","      37.0000","      24.7000","      75","no"
"      24","m14","       9","      332.660","     -43.2500","     -1.90000","       1136424.0","m14_011","m14_01","      13.1000","     -13.0000","      50","no"
"      24","m14","      10","      333.190","      145.250","      33.5000","       296726.53","m14_014","m13_04","      36.6000","      29.7000","      75","no"
"      24","m14","      10","      333.190","      132.250","      35.9000","       268616.72","m14_015","","      42.3000","      28.5000","      50","no"
"      24","m14","      10","      333.190","     -156.150","      36.7000","       571032.38","m14_013","m13_04","      44.7000","      29.5000","     100","no"
"      24","m14","      10","      333.190","     -179.550","      26.6000","       1180352.2","m14_016","m13_04","      41.1000","      17.0000","      75","no"
"      24","m14","      10","      333.190","     -60.1500","      35.6000","       80134.594","m14_018","","      38.2000","      32.7000","      50","no"
"      24","m14","      10","      333.190","     -66.6500","      52.6000","       1342773.2","m14_052","m14_01","      59.7000","      45.2000","      50","no"
"      24","m14","      11","      333.730","      154.750","      34.4000","       540677.25","m14_014","m13_04","      40.1000","      27.7000","      50","no"
"      24","m14","      11","      333.730","     -152.350","      46.5000","       1179105.8","m14_013","m13_04","      59.8000","      30.3000","      75","no"
"      24","m14","      11","      333.730","     -173.950","      32.9000","       1051864.8","m14_016","m13_04","      42.9000","      24.9000","      75","no"
"      24","m14","      11","      333.730","      176.450","      38.6000","       110925.09","m14_017","m13_04","      40.5000","      36.1000","      75","no"
"      24","m14","      11","      333.730","      82.6500","      49.0000","       140447.83","m14_019","","      54.7000","      42.4000","      50","no"
"      24","m14","      11","      333.730","     -64.1500","      52.8000","       2153849.2","m14_052","m14_01","      59.7000","      40.8000","      50","yes"
"      24","m14","      12","      334.260","     -67.4500","      31.5000","       354495.22","m14_020","m14_01","      38.6000","      22.0000","      75","no"
"      24","m14","      12","      334.260","     -49.7500","      10.5000","       267383.03","m14_021","m14_01","      15.3000","      6.50000","      75","no"
"      24","m14","      12","      334.260","     -100.950","      53.6000","       1326037.1","m14_013","m13_04","      59.8000","      42.8000","      75","yes"
"      24","m14","      12","      334.260","      92.3500","      26.6000","       71247.562","m14_024","","      31.0000","      22.2000","      75","no"
"      24","m14","      12","      334.260","      106.650","      50.3000","       289874.69","m14_019","","      57.6000","      41.2000","      75","no"
"      24","m14","      12","      334.260","     -157.550","      27.7000","       948314.38","m14_016","m13_04","      39.4000","      18.4000","      75","no"
"      24","m14","      12","      334.260","      165.650","      39.0000","       1006166.6","m14_014","m13_04","      57.6000","      21.6000","      75","no"
"      24","m14","      12","      334.260","     -160.850","      34.7000","       44918.750","m14_023","m13_04","      36.8000","      32.5000","      75","no"
"      24","m14","      12","      334.260","     -171.350","      36.5000","       109304.15","m14_022","m13_04","      40.3000","      32.3000","      75","no"
"      24","m14","      12","      334.260","      147.450","      33.8000","       378039.25","m14_025","m13_04","      44.3000","      27.7000","      75","no"
"      24","m14","      12","      334.260","     -13.1500","      47.0000","       3227225.8","m14_052","m14_01","      59.9000","      31.6000","      50","yes"
"      24","m14","      13","      334.790","     -169.950","      41.3000","       3018594.2","m14_014+022+023","m13_04","      59.8000","      17.0000","      75","no"
"      24","m14","      13","      334.790","     -37.2500","      51.0000","       1408634.8","m14_013","m14_01","      59.8000","      42.4000","      75","yes"
"      24","m14","      13","      334.790","      124.150","      51.8000","       2249912.0","m14_053","m13_04","      59.7000","      38.0000","      50","yes"
"      24","m14","      14","      335.190","     -161.150","      34.0000","       163312.50","m14_026","m13_04","      36.8000","      30.5000","      75","no"
"      24","m14","      14","      335.190","     -73.0500","      23.6000","       493064.06","m14_028","m14_01","      31.6000","      15.6000","      75","no"
"      24","m14","      14","      335.190","      132.050","      34.4000","       72698.305","m14_029","","      36.4000","      32.9000","      50","no"
"      24","m14","      14","      335.190","      96.9500","      27.0000","       49024.422","m14_035","","      29.8000","      24.3000","      50","no"
"      24","m14","      14","      335.190","     -51.0500","      53.2000","       3199964.5","m14_013","m14_01","      59.9000","      41.6000","      50","yes"
"      24","m14","      15","      335.850","     -150.750","      44.6000","       598196.69","m14_026","m13_04","      57.6000","      32.5000","      75","no"
"      24","m14","      15","      335.850","      164.950","      34.5000","       2442382.2","m14_027","m13_04","      56.8000","      10.6000","      75","no"
"      24","m14","      15","      335.850","      145.250","      33.2000","       303972.44","m14_030","m13_04","      37.2000","      29.5000","      75","no"
"      24","m14","      15","      335.850","     -48.5500","      52.7000","       2310833.2","m14_013","m14_01","      59.9000","      39.2000","      50","yes"
"      24","m14","      15","      335.850","     -34.2500","      27.2000","       514936.38","m14_028","m14_01","      35.3000","      19.2000","      50","no"
